RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
18859755.3	15:03:34:959	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	787.4	63.1	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18859763.6	15:03:34:967	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	789.3	48.3	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18859772	15:03:34:975	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	787.2	366.3	Spring	0.1	0.2	-1	-	-	-	-	-	-	-	-
18859780.4	15:03:34:984	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	718.9	36.2	Spring	0	0	0	-	-	-	-	-	-	-	-
18859788.6	15:03:34:992	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	719.6	25.5	Spring	0	0	0	-	-	-	-	-	-	-	-
18859797	15:03:35:000	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	791.6	-20.6	-	0.1	0.6	-0.8	-	-	-	-	-	-	-	-
18859805.4	15:03:35:009	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	791.2	141.5	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18859813.9	15:03:35:017	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	790.1	26.5	Spring	0.1	0.5	-0.8	-	-	-	-	-	-	-	-
18859822	15:03:35:025	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	790.3	38.9	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18859830.5	15:03:35:034	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	727.2	33.8	Spring	0	0	0	-	-	-	-	-	-	-	-
18859838.8	15:03:35:042	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	789.8	78.9	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18859847.1	15:03:35:050	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	785.2	148.1	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18859855.4	15:03:35:059	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	785	200.1	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18859863.8	15:03:35:067	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	787.1	119.2	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18859872.1	15:03:35:075	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	786.3	227.8	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18859880.4	15:03:35:084	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	788.5	28.9	Spring	0.1	0.5	-0.8	-	-	-	-	-	-	-	-
18859888.7	15:03:35:092	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	722.8	36.3	Spring	0	0	0	-	-	-	-	-	-	-	-
18859897.1	15:03:35:100	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	787.7	24.9	Spring	0.1	0.5	-0.8	-	-	-	-	-	-	-	-
18859905.5	15:03:35:109	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	717.4	41.3	Spring	0	0	0	-	-	-	-	-	-	-	-
18859913.8	15:03:35:117	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	788.8	63.1	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18859922.1	15:03:35:125	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	791.2	42.5	Spring	0.1	0.5	-0.8	-	-	-	-	-	-	-	-
18859930.7	15:03:35:134	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	790.1	121.3	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18859938.9	15:03:35:142	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	792.1	121.5	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18859947.2	15:03:35:150	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	787	213.5	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18859955.5	15:03:35:159	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	720.2	53.2	Spring	0	0	0	-	-	-	-	-	-	-	-
18859964	15:03:35:167	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	707.4	51.9	Spring	0	0	0	-	-	-	-	-	-	-	-
18859972.3	15:03:35:175	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	789.9	11.9	-	0.1	0.6	-0.8	-	-	-	-	-	-	-	-
18859980.5	15:03:35:184	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	792.1	103.2	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18859988.9	15:03:35:192	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	714.3	81.8	Spring	0	0	0	-	-	-	-	-	-	-	-
18859997.4	15:03:35:201	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	784.6	388.7	-	0.1	0.3	-1	-	-	-	-	-	-	-	-
18860005.6	15:03:35:209	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	777.8	459.4	-	0.1	0.2	-1	-	-	-	-	-	-	-	-
18860013.9	15:03:35:217	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	713.6	115.3	Spring	0	0	0	-	-	-	-	-	-	-	-
18860022.3	15:03:35:225	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	772.7	586	-	0	0.1	-1	-	-	-	-	-	-	-	-
18860030.7	15:03:35:234	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	721.9	68.5	Spring	0	0	0	-	-	-	-	-	-	-	-
18860039	15:03:35:242	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	798	216.6	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18860047.3	15:03:35:251	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.8	731.2	96.9	Spring	0	0	0	-	-	-	-	-	-	-	-
18860055.6	15:03:35:259	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	748.3	52.2	Spring	0	0	0	-	-	-	-	-	-	-	-
18860063.9	15:03:35:267	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	792.6	232.1	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18860080.7	15:03:35:284	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	723.3	58.1	Spring	0	0	0	-	-	-	-	-	-	-	-
18860089	15:03:35:292	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	730.6	73.3	Spring	0	0	0	-	-	-	-	-	-	-	-
18860097.4	15:03:35:301	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	739.4	50.9	Spring	0	0	0	-	-	-	-	-	-	-	-
18860105.6	15:03:35:309	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	776.4	424.5	-	0.1	0.2	-1	-	-	-	-	-	-	-	-
18860114.1	15:03:35:317	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	774.8	246.7	Spring	0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18860123.4	15:03:35:327	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	778.5	430.8	-	0.1	0.2	-1	-	-	-	-	-	-	-	-
18860133	15:03:35:336	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	763.6	451.2	-	0	0.2	-1	-	-	-	-	-	-	-	-
18860139	15:03:35:342	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	723.4	70.3	Spring	0	0	0	-	-	-	-	-	-	-	-
18860147.4	15:03:35:351	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	784	427.4	-	0.1	0.2	-1	-	-	-	-	-	-	-	-
18860155.7	15:03:35:359	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	788.6	88.3	Spring	0.1	0.5	-0.9	-	-	-	-	-	-	-	-
18860164.1	15:03:35:367	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	781.6	419.5	-	0	0.2	-1	-	-	-	-	-	-	-	-
18860172.4	15:03:35:376	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	782.8	534	-	0.1	0.1	-1	-	-	-	-	-	-	-	-
18860180.7	15:03:35:384	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	782.7	444.5	-	0.1	0.2	-1	-	-	-	-	-	-	-	-
18860189.1	15:03:35:392	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	752.2	81.6	Spring	0	0	0	-	-	-	-	-	-	-	-
18860197.4	15:03:35:401	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	704.3	73.2	Spring	0	0	0	-	-	-	-	-	-	-	-
18860205.7	15:03:35:409	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	704.5	37.5	Spring	0	0	0	-	-	-	-	-	-	-	-
18860214.1	15:03:35:417	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	727.6	63.3	Spring	0	0	0	-	-	-	-	-	-	-	-
18860222.5	15:03:35:426	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	4.9	773.9	557.5	-	0	0.1	-1	-	-	-	-	-	-	-	-
18860231.2	15:03:35:434	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	723.9	57.1	Spring	0	0	0	-	-	-	-	-	-	-	-
18860239.1	15:03:35:442	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	709.2	48.5	Spring	0	0	0	-	-	-	-	-	-	-	-
18860247.5	15:03:35:451	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	710.4	46.9	Spring	0	0	0	-	-	-	-	-	-	-	-
18860255.9	15:03:35:459	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	704.6	53.4	Spring	0	0	0	-	-	-	-	-	-	-	-
18860264.1	15:03:35:467	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	738	67.5	Spring	0	0	0	-	-	-	-	-	-	-	-
18860272.5	15:03:35:476	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	720.3	28.1	Spring	0	0	0	-	-	-	-	-	-	-	-
18860280.9	15:03:35:484	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	741.1	570.3	-	0	0.1	-1	-	-	-	-	-	-	-	-
18860297.6	15:03:35:501	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	700.7	26.1	Spring	0	0	0	-	-	-	-	-	-	-	-
18860305.8	15:03:35:509	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	713.4	51.1	Spring	0	0	0	-	-	-	-	-	-	-	-
18860314.5	15:03:35:518	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5	773.3	506.4	-	0.1	0.1	-1	-	-	-	-	-	-	-	-
18860322.6	15:03:35:526	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	703.3	39.6	Spring	0	0	0	-	-	-	-	-	-	-	-
18860330.9	15:03:35:534	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	743.2	480.8	-	0	0.2	-1	-	-	-	-	-	-	-	-
18860339.2	15:03:35:542	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	708.9	54.8	Spring	0	0	0	-	-	-	-	-	-	-	-
18860347.6	15:03:35:551	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	758.3	539.9	-	0.1	0.1	-1	-	-	-	-	-	-	-	-
18860356	15:03:35:559	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	713.5	8.3	-	0	0	0	-	-	-	-	-	-	-	-
18860364.3	15:03:35:567	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	715.7	51.9	Spring	0	0	0	-	-	-	-	-	-	-	-
18860372.7	15:03:35:576	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	712.5	180.7	Spring	0	0	0	-	-	-	-	-	-	-	-
18860381	15:03:35:584	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	683.8	402.7	-	0	0	0	-	-	-	-	-	-	-	-
18860389.2	15:03:35:592	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	572.4	540.5	-	0	0	0	-	-	-	-	-	-	-	-
18860397.6	15:03:35:601	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	551.3	647.9	-	0	0.3	-1	-	-	-	-	-	-	-	-
18860414.4	15:03:35:618	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	33	5.1	315.1	806.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860422.6	15:03:35:626	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	228.7	920.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860431	15:03:35:634	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	228.3	906.6	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860439.4	15:03:35:643	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	220.8	906.5	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860447.7	15:03:35:651	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	214.5	915	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860456	15:03:35:659	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	213.2	912.9	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860464.4	15:03:35:668	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	202.8	927	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860472.7	15:03:35:676	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	202.4	927.7	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860481.1	15:03:35:684	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	192.7	934.2	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860489.4	15:03:35:693	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	192.6	925.1	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860506.1	15:03:35:709	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	191.4	923.4	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860514.4	15:03:35:718	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	193.6	927.8	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860522.9	15:03:35:726	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	192	925.4	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860531.1	15:03:35:734	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.2	189.8	927.1	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860539.5	15:03:35:743	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.1	187.2	929.7	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860547.8	15:03:35:751	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.2	186.8	926.9	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860556.1	15:03:35:759	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.2	185.8	924.5	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860564.5	15:03:35:768	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.2	186.7	927.8	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860572.8	15:03:35:776	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.2	187.6	922.9	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860581.1	15:03:35:784	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.2	184.7	927.4	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860589.5	15:03:35:793	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	187.6	921.5	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860597.9	15:03:35:801	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	190.5	915.8	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860606.3	15:03:35:809	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	193.7	914	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860614.5	15:03:35:818	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	191.3	907.5	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860622.9	15:03:35:826	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	191.1	914.4	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860631.2	15:03:35:834	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	187.8	915.9	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860639.6	15:03:35:843	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	187.5	905.4	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860647.9	15:03:35:851	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	183.6	903.5	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860656.2	15:03:35:859	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	186.9	894.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860664.6	15:03:35:868	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	35	5.3	186.1	894.8	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860672.8	15:03:35:876	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Saccade	34	5.3	184.9	890.9	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860681.2	15:03:35:884	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	188.3	871.2	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860689.6	15:03:35:893	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.4	178	897.9	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860698.6	15:03:35:902	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	174.3	904.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860706.2	15:03:35:909	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	173.5	901.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860714.6	15:03:35:918	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.4	172.5	896.4	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860723	15:03:35:926	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.4	174.4	895.6	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860732	15:03:35:935	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.4	174.9	887.4	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860739.6	15:03:35:943	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	174.7	882.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860748.3	15:03:35:952	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	178.3	887.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860756.3	15:03:35:960	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	174.9	902.6	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860773	15:03:35:976	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	173.1	901.8	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860781.3	15:03:35:985	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	181.5	886.9	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860789.7	15:03:35:993	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.3	178.9	891.1	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860798.1	15:03:36:001	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	180.9	887	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860806.3	15:03:36:010	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	186.8	878.6	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860815.2	15:03:36:018	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	185.2	880.2	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860823.1	15:03:36:026	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	183.8	896	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860831.4	15:03:36:035	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	188.6	871.4	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860840.1	15:03:36:043	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	193.7	866.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860848.1	15:03:36:051	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	189	884.2	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860856.4	15:03:36:060	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	182.4	910.3	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860864.7	15:03:36:068	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	193.1	864	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860873.1	15:03:36:076	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	189.8	876.5	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860881.5	15:03:36:085	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	189.6	885.7	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860889.8	15:03:36:093	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	189	887	Seesaw	0	0	0	-	-	-	-	-	-	-	-
18860898.1	15:03:36:101	Trial008	Sem_Bear (1).avi	0	27758.8	OH103	Crimson	77.6	Eye	Fixation	36	5.2	183.1	902	Seesaw	0	0	0	-	-	-	-	-	-	-	-
