ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[1]Hit	AOI[2]Hit	AOI[3]Hit	AOI[4]Hit	AOI[ 5]Hit	AOI[ 6]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165035	11:19:12.689	1167615685984448																	179	Saccade	31			0	0	0	0	0	0	4417			884	780	884	780	884	780			111.53	37.89						213.19	268.38	450.93						0.00		3.41	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165066	11:19:12.720	1167615686015559																189		Fixation	186	900	772	0	0	0	0	1	0	4418			904	776	904	776	904	776			114.06	38.40						213.10	268.46	450.94						0.00		3.38	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165097	11:19:12.751	1167615686046666																189		Fixation	186	900	772	0	0	0	0	1	0	4419			882	788	882	788	882	788			111.34	36.84						213.07	268.51	450.92						0.00		3.40	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165128	11:19:12.782	1167615686077752																189		Fixation	186	900	772	0	0	0	0	1	0	4420			902	770	902	770	902	770			113.80	39.09						213.08	268.54	450.90						0.00		3.37	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165159	11:19:12.813	1167615686108689																189		Fixation	186	900	772	0	0	0	0	1	0	4421			902	757	902	757	902	757			113.83	40.79						213.12	268.52	450.89						0.00		3.37	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165190	11:19:12.844	1167615686139603																189		Fixation	186	900	772	0	0	0	0	1	0	4422			905	763	905	763	905	763			114.12	39.99						213.19	268.50	450.87						0.00		3.35	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165221	11:19:12.875	1167615686170454																189		Fixation	186	900	772	0	0	0	0	1	0	4423			904	779	904	779	904	779			114.12	38.01						213.24	268.48	450.85						0.00		3.36	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165252	11:19:12.906	1167615686201406																		Unclassified	1993			0	0	0	0	0	0	4424																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165283	11:19:12.937	1167615686232206																		Unclassified	1993			0	0	0	0	0	0	4425																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165311	11:19:12.965	1167615686260624																		Unclassified	1993			0	0	0	0	0	0	4426																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165339	11:19:12.992	1167615686287843																		Unclassified	1993			0	0	0	0	0	0	4427																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165369	11:19:13.022	1167615686317881																		Unclassified	1993			0	0	0	0	0	0	4428																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165407	11:19:13.060	1167615686355787																		Unclassified	1993			0	0	0	0	0	0	4429																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165437	11:19:13.091	1167615686386327																		Unclassified	1993			0	0	0	0	0	0	4430																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165470	11:19:13.123	1167615686418895																		Unclassified	1993			0	0	0	0	0	0	4431																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165515	11:19:13.169	1167615686464184																		Unclassified	1993			0	0	0	0	0	0	4432																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165551	11:19:13.204	1167615686499985																		Unclassified	1993			0	0	0	0	0	0	4433																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165587	11:19:13.241	1167615686536586																		Unclassified	1993			0	0	0	0	0	0	4434																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165626	11:19:13.280	1167615686575056																		Unclassified	1993			0	0	0	0	0	0	4435																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165658	11:19:13.312	1167615686607108																		Unclassified	1993			0	0	0	0	0	0	4436																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165696	11:19:13.350	1167615686645107																		Unclassified	1993			0	0	0	0	0	0	4437																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165736	11:19:13.389	1167615686684778																		Unclassified	1993			0	0	0	0	0	0	4438																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165768	11:19:13.421	1167615686716712																		Unclassified	1993			0	0	0	0	0	0	4439																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165802	11:19:13.456	1167615686751591																		Unclassified	1993			0	0	0	0	0	0	4440																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165838	11:19:13.492	1167615686787223																		Unclassified	1993			0	0	0	0	0	0	4441																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165861	11:19:13.515	1167615686810108																		Unclassified	1993			0	0	0	0	0	0	4442																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165890	11:19:13.544	1167615686839130																		Unclassified	1993			0	0	0	0	0	0	4443																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165920	11:19:13.574	1167615686869263																		Unclassified	1993			0	0	0	0	0	0	4444																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165945	11:19:13.599	1167615686894332																		Unclassified	1993			0	0	0	0	0	0	4445																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									165973	11:19:13.626	1167615686921783																		Unclassified	1993			0	0	0	0	0	0	4446																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166003	11:19:13.657	1167615686952000																		Unclassified	1993			0	0	0	0	0	0	4447																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166028	11:19:13.682	1167615686977121																		Unclassified	1993			0	0	0	0	0	0	4448																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166056	11:19:13.709	1167615687004709																		Unclassified	1993			0	0	0	0	0	0	4449																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166086	11:19:13.740	1167615687035067																		Unclassified	1993			0	0	0	0	0	0	4450																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166111	11:19:13.765	1167615687060128																		Unclassified	1993			0	0	0	0	0	0	4451																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166139	11:19:13.792	1167615687087872																		Unclassified	1993			0	0	0	0	0	0	4452																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166169	11:19:13.823	1167615687118249																		Unclassified	1993			0	0	0	0	0	0	4453																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166194	11:19:13.848	1167615687143262																		Unclassified	1993			0	0	0	0	0	0	4454																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166222	11:19:13.875	1167615687170879																		Unclassified	1993			0	0	0	0	0	0	4455																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166252	11:19:13.906	1167615687201481																		Unclassified	1993			0	0	0	0	0	0	4456																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166277	11:19:13.931	1167615687226552																		Unclassified	1993			0	0	0	0	0	0	4457																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166305	11:19:13.959	1167615687254125																		Unclassified	1993			0	0	0	0	0	0	4458																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166335	11:19:13.989	1167615687284401																		Unclassified	1993			0	0	0	0	0	0	4459																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166340	11:19:13.994								16	Right										Unclassified	1993																																											
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166360	11:19:14.014	1167615687309428																		Unclassified	1993			0	0	0	0	0	0	4460																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166388	11:19:14.042	1167615687337131																		Unclassified	1993			0	0	0	0	0	0	4461																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166418	11:19:14.072	1167615687367512																		Unclassified	1993			0	0	0	0	0	0	4462																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166444	11:19:14.097	1167615687392586																		Unclassified	1993			0	0	0	0	0	0	4463																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166471	11:19:14.124	1167615687419802																		Unclassified	1993			0	0	0	0	0	0	4464																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166501	11:19:14.154	1167615687449737																		Unclassified	1993			0	0	0	0	0	0	4465																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166526	11:19:14.179	1167615687474820																		Unclassified	1993			0	0	0	0	0	0	4466																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166554	11:19:14.207	1167615687502584																		Unclassified	1993			0	0	0	0	0	0	4467																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166583	11:19:14.237	1167615687532397																		Unclassified	1993			0	0	0	0	0	0	4468																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166608	11:19:14.262	1167615687557463																		Unclassified	1993			0	0	0	0	0	0	4469																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166629	11:19:14.283										15	Default	pageturn							Unclassified	1993																																											
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166636	11:19:14.289	1167615687584783																		Unclassified	1993			0	0	0	0	0	0	4470																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166666	11:19:14.319	1167615687614806																		Unclassified	1993			0	0	0	0	0	0	4471																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166691	11:19:14.344	1167615687639823																		Unclassified	1993			0	0	0	0	0	0	4472																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166718	11:19:14.372	1167615687667342																		Unclassified	1993			0	0	0	0	0	0	4473																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166750	11:19:14.404	1167615687699213																		Unclassified	1993			0	0	0	0	0	0	4474																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166775	11:19:14.429	1167615687724278																		Unclassified	1993			0	0	0	0	0	0	4475																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166803	11:19:14.456	1167615687751760																		Unclassified	1993			0	0	0	0	0	0	4476																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166833	11:19:14.487	1167615687782079																		Unclassified	1993			0	0	0	0	0	0	4477																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166858	11:19:14.512	1167615687807104																		Unclassified	1993			0	0	0	0	0	0	4478																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166886	11:19:14.539	1167615687834506																		Unclassified	1993			0	0	0	0	0	0	4479																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166915	11:19:14.569	1167615687864399																		Unclassified	1993			0	0	0	0	0	0	4480																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166941	11:19:14.594	1167615687889468																		Unclassified	1993			0	0	0	0	0	0	4481																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166968	11:19:14.622	1167615687916935																		Unclassified	1993			0	0	0	0	0	0	4482																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									166998	11:19:14.652	1167615687946994																		Unclassified	1993			0	0	0	0	0	0	4483																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167023	11:19:14.677	1167615687972110																		Unclassified	1993			0	0	0	0	0	0	4484																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167050	11:19:14.704	1167615687999270																		Unclassified	1993			0	0	0	0	0	0	4485																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167080	11:19:14.734	1167615688029300																		Unclassified	1993			0	0	0	0	0	0	4486																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167105	11:19:14.759	1167615688054369																		Unclassified	1993			0	0	0	0	0	0	4487																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167133	11:19:14.787	1167615688081833																		Unclassified	1993			0	0	0	0	0	0	4488																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167163	11:19:14.816	1167615688111526																		Unclassified	1993			0	0	0	0	0	0	4489																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167188	11:19:14.841	1167615688136598																		Unclassified	1993			0	0	0	0	0	0	4490																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167215	11:19:14.868	1167615688163451																		Unclassified	1993			0	0	0	0	0	0	4491																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167245	11:19:14.898	1167615688193481																		Unclassified	27			0	0	0	0	0	0	4492			892	244	892	244	892	244			112.51	105.50						206.21	269.54	443.49						0.00		3.34	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167269	11:19:14.922	1167615688217470																190		Fixation	225	897	277	0	1	0	0	0	0	4493			912	229	912	229	912	229			115.06	107.43						205.88	270.54	444.44						0.00		3.30	4	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167299	11:19:14.953	1167615688248352																190		Fixation	225	897	277	0	1	0	0	0	0	4494	853	302	900	242	876	272	876	272	107.64	98.22	113.58	105.77	110.61	102.00	152.18	281.27	462.07	205.04	271.06	444.61					532.86	532.86	3.27	3.28	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167347	11:19:15.001	1167615688296137																190		Fixation	225	897	277	0	1	0	0	0	0	4495	857	307	928	259	892	283	892	283	108.16	97.51	117.05	103.65	112.60	100.58	151.34	281.59	462.58	204.16	271.74	444.87					533.41	533.41	3.25	3.26	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167373	11:19:15.026	1167615688321375																190		Fixation	225	897	277	0	1	0	0	0	0	4496	864	294	935	241	899	267	899	267	109.04	99.19	117.98	105.85	113.51	102.52	150.45	282.08	463.15	203.19	272.57	445.04					534.11	534.11	3.19	3.21	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167404	11:19:15.058	1167615688353170																190		Fixation	225	897	277	0	1	0	0	0	0	4497	883	312	923	273	903	292	903	292	111.38	96.89	116.44	101.83	113.91	99.36	149.87	282.65	463.78	202.58	273.43	445.34					534.92	534.92	3.22	3.17	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167436	11:19:15.090	1167615688384811																190		Fixation	225	897	277	0	1	0	0	0	0	4498	878	295	943	304	910	299	910	299	110.80	99.07	119.00	97.93	114.90	98.50	149.40	283.10	464.35	201.96	274.01	445.22					535.62	535.62	3.19	3.15	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167467	11:19:15.121	1167615688415733																190		Fixation	225	897	277	0	1	0	0	0	0	4499	865	303	907	285	886	294	886	294	109.12	98.08	114.38	100.26	111.75	99.17	149.07	283.62	465.01	201.44	274.58	445.17					536.43	536.43	3.20	3.24	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167495	11:19:15.149	1167615688444306																	180	Saccade	138			0	0	0	0	0	0	4500	884	298	662	1092	773	695	773	695	111.59	98.72	83.46	-1.56	97.53	48.58	148.91	284.20	465.75	201.09	275.08	445.14					537.36	537.36	3.20	2.59	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167524	11:19:15.178	1167615688472870																	180	Saccade	138			0	0	0	0	0	0	4501	887	290			887	290	887	290	111.87	99.64					148.90	284.80	466.37		-8.38						538.21		3.15		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167554	11:19:15.207	1167615688502343																	180	Saccade	138			0	0	0	0	0	0	4502	1166	193			1166	193	1166	193	147.08	111.95					149.42	285.52	467.03		-8.38						539.17		3.16		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									167581	11:19:15.235	1167615688530107																	180	Saccade	138			0	0	0	0	0	0	4503	1268	258			1268	258	1268	258	160.02	103.74					150.02	285.94	467.55		-8.38						539.87		3.16		0	4				
